Key	Value
鼎炉\n鼎炉之限：{0:F0}\n炼精化气：{1:F0}/{0:F0}\n阶段：{2}\n{3}\n\n[color=#D06508]炼精化气：修炼时消耗精元并提高灵气最大值。\n鼎炉之限：肉身所能承担炼精化气的最大数值，由先天潜力决定。[/color]	หม้อต้มภายใน\nหม้อต้มภายในสูงสุด: {0:F0}\nการกลั่นพลังชี่:{1:F0}/{0:F0}\nสถานะ: {2}\n{3}\n\n[color=#D06508]หม้อต้มภายในสูงสุด: ค่าสูงสุดของการกลั่นพลังชี่ที่ร่างกายสามารถทนได้ ค่านี้พิจารณาจากศักยภาพ[/color]\nการกลั่นพลังชี่: ใช้ค่าความแข็งแกร่งเพื่อเพิ่มพลังชี่สูงสุด
神民数量\n神国中拥有的神民数量。	จำนวนผู้อยู่อาศัยของพระเจ้า\nจำนวนผู้อยู่อาศัยของพระเจ้าในอาณาจักรศักดิ์สิทธิ์
信徒数量\n靠行走天下获得。在开辟神国之前，你最多只能拥有1000个信徒。	จำนวนผู้ติดตาม\nที่ได้รับจากการเดินทางรอบโลก ก่อนที่จะสร้างอาณาจักรศักดิ์สิทธิ์คุณสามารถมีผู้ติดตามได้สูงสุด 1,000 คน
分神：\n已获得：{0}\n可寄托：{1}\n已寄托：{2}({4})\n未获得：{3}	วิญญาณย่อย:\nรับ: {0}\nพร้อมให้แนบ: {1}\nแนบ: {2} ({4})\nไม่ได้รับ: {3}
可提高灵宠锻炼的效果以及解锁更多行为。	ปรับปรุงเอฟเฟกต์ของการฝึกของสัตว์เลี้ยงและปลดล็อก Acts เพิ่มเติม
影响灵宠的灵气上限。	ส่งผลต่อ พลังชี่Cap ของสัตว์เลี้ยง
影响灵宠内丹的各项属性。	ส่งผลต่อสถิติของสัตว์เลี้ยงของแกนภายใน
影响灵宠的灵气护盾强度。	ส่งผลต่อพลัง พลังชี่Barrier ของสัตว์เลี้ยง
影响灵宠的术法威力和灵气消耗。	ส่งผลต่อพลังเวทย์ของสัตว์เลี้ยงและค่า พลังชี่
{0}:{1}\n通过锻炼可以提高，{0}营养越高，提高越快。	{0}: {1}\nสามารถปรับปรุงได้ด้วยการฝึก ยิ่งมีโภชนาการสูง {0} ก็จะสามารถปรับปรุงได้เร็วขึ้น
{0}营养：{1:N0}\n营养上限：100\n营养越高，对应的属性成长越快，消耗也越多，通过不同的饮食习惯来影响当前营养。	{0} โภชนาการ: {1:N0}\nขีดจำกัด ของโภชนาการ: 100\nยิ่งสารอาหารสูงเท่าไหร่สถิติที่เกี่ยวข้องก็จะเติบโตเร็วขึ้นและยิ่งกินมากขึ้น คุณสามารถส่งผลต่อโภชนาการปัจจุบันด้วยพฤติกรรมการบริโภคอาหารที่แตกต่างกัน
半妖型态的妖族在一定时间后都将面对化形天劫，成功度过即可成功化为人形，失败则会被打回原型。灵智碎片越多天劫便越快降临。	Yaoguai ในร่างครึ่งมนุษย์จะเผชิญกับทัณฑ์สวรรค์กึ่งมนุษย์ หลังจากช่วงเวลาหนึ่ง ผู้ที่ประสบความสำเร็จจะเปลี่ยนรูปร่างเป็นมนุษย์ส่วนผู้ที่ล้มเหลวจะถูกเปลี่ยนกลับไปเป็นแบบเดิม ยิ่งมีชิ้นส่วนของหน่วยสืบราชการลับมากเท่าไหร่ทัณฑ์สวรรค์ก็จะมาถึงเร็วขึ้นเท่านั้น
{0:N0}天	{0:N0} วัน
这个动物由修行者夺舍而来，觉醒灵智以后会迎来最严格的化形天劫，是否确定觉醒灵智	สัตว์ตัวนี้ถูกครอบงำโดยผู้ฝึกตน เมื่อหน่วยสืบราชการลับตื่นขึ้นแล้วมันจะต้องเผชิญกับทัณฑ์สวรรค์กึ่งมนุษย์ ที่รุนแรงที่สุด แน่ใจหรือว่าต้องการปลุกความฉลาดของมัน?
是否确定觉醒灵智	แน่ใจหรือว่าต้องการปลุกสติปัญญา
是否确定合成灵智碎片，合成以后将无法取消	แน่ใจไหมว่าต้องการสังเคราะห์ชิ้นส่วนอัจฉริยะ เมื่อสังเคราะห์แล้วจะไม่สามารถย้อนกลับได้
思绪：{0}/{1}	ความคิด: {0}/{1}
开启灵智\n{0:P0}	ปลุกพลัง\n{0:P0}
开启\n灵智	ตื่นขึ้น\nความฉลาด
由修行者夺舍而来，只要积累足够精元就可以开启灵智\n精元容量：{0:F0}/{1:F0} ({2:F0}%)	ครอบครองโดยผู้ฝึกตนสามารถปลุกสติปัญญาได้ตราบเท่าที่มี ความแข็งแกร่ง สะสมเพียงพอ\nความสามารถในการสร้างความแข็งแกร่ง: {0:F0}/{1:F0} ({2:F0}%)
开启灵智\n灵智碎片：{5}/({3}-{4})个\n精元容量：{0:F0}/{1:F0} ({2:F0}%)	ปลุกพลัง\nชิ้นส่วนอัจฉริยะ: {5}/({3} - {4})\nความสามารถในการสร้างความแข็งแกร่ง: {0:F0}/{1:F0} ({2:F0}%)
当前状态无法觉醒灵智	ไม่สามารถปลุกสติปัญญาภายใต้สถานะปัจจุบัน
正在觉醒灵智	ความฉลาดที่ตื่นขึ้น
请选择一个理智思绪	เลือกความคิดที่มีเหตุผล
请选择一个认知思绪	เลือกความคิดที่สำนึก
请选择一个感知思绪	เลือกการรับรู้ความคิด
灵智碎片，可通过一条理智，认知，感知类型的思绪合成。	ชิ้นส่วนข่าวกรองสามารถสังเคราะห์ได้ด้วยความคิดแห่งความสำนึกความมีเหตุผลและการรับรู้
灵智碎片：\n{2},{3},{4}\n	ชิ้นส่วนข่าวกรอง:\n{2}, {3}, {4} \n
[color=#FF0000]{0}[/color]个灵智碎片开启灵智，化形天劫在[color=#FF0000]{1}[/color]天后降临	ปลุกพลังด้วย[color=#FF0000]{0}[/color]ชิ้นส่วนอัจฉริยะ ทัณฑ์สวรรค์ร่างแปลง กำลังลดหลั่นกันไปใน[color=#FF0000]{1}[/color]วัน
